ka,JP-rubi,JP-kanji,english,exa,EN-sentence,NP1,NP-sentence,JP-question,カンデルサイン,S1,S3,S5,S7,S2,S4,N2,N4,N6,N8,,,,,,,,,
768,てんさい,天才,genius,あの子はピアノの天才だ。,That child is a piano genius.,प्रतिभाशाली व्यक्ति,,あの子はピアノの（　）だ,,,,,,,,,,,,,,,,,,,,
769,てんのう,天皇,emperor,天皇の政治的な活動は禁止されている,"In the kingdom, the emperor is engaged in political activity.",सम्राट,,（　）の政治的な活動は禁止されている,,,,,,,,,,,,,,,,,,,,
770,とうばん,当番,person on duty,今日は私が寮の掃除の当番だ。,Today it’s my turn to clean the dormitory.,कर्तव्यमा रहेको व्यक्ति,,今日は私が寮の掃除の（　）だ,,,,,,,,,,,,,,,,,,,,
771,とくぎ,特技,special skill,私の特技はスキーで、教えることができます。,My special skill is skiing and I can teach it.,विशेष सीप,,私の（　）はスキーで、教えることができます,,,,,,,,,,,,,,,,,,,,
772,どくしん,独身,single,兄は独身です。,My elder brother is single.,अविवाहित,,兄は（　）です,,,,,,,,,,,,,,,,,,,,
773,としうえ,年上,older,姉は私より３歳年上だ。,My older sister is three years older than me.,जेठो,,姉は私より３歳（　）だ,,,,,,,,,,,,,,,,,,,,
774,とした,年下,younger,姉は年下の男性と結婚した。,My older sister married a younger man.,कनिष्ठ,,姉は（　）の男性と結婚した,,,,,,,,,,,,,,,,,,,,
775,としより,年寄り,elderly,最近の年寄りは若者より元気がいい。,Old people today are livelier than young people.,बृद्ध,,最近の（　）は若者より元気がいい,,,,,,,,,,,,,,,,,,,,
776,ドライバー,,driver,私は無事故のドライバーの免許を持っている。,I have a clean driver’s license.,सवारी चालक,,私は無事故の（　）の免許を持っている,,,,,,,,,,,,,,,,,,,,
777,なかま,仲間,fellow,サークルの仲間と一緒に旅行した。,I traveled with friends from my circle.,साथी,,サークルの（　）と一緒に旅行した,,,,,,,,,,,,,,,,,,,,
778,なかよし,仲良し,close friend,息子は隣の家の子と仲良しだ。,My son is close friends with the kid next door.,निकट साथी,,息子は隣の家の子と（　）だ,,,,,,,,,,,,,,,,,,,,
779,にんげん,人間,human being,人間だけが言葉を持っている。,Only humans have language.,मानव,,（　）だけが言葉を持っている,,,,,,,,,,,,,,,,,,,,
780,ねんれい,年齢,age,先生に年齢を聞いたが、教えてくれなかった。,"I asked my teacher her age, but she didn’t tell me.",उमेर,,先生に（　）を聞いたが、教えてくれなかった,,,,,,,,,,,,,,,,,,,,
781,のうりょく,能力,ability,問題を自分で解決できる能力が、大切だ。,The ability to solve problems by yourself is important.,क्षमता,,問題を自分で解決できる（　）が、大切だ,,,,,,,,,,,,,,,,,,,,
782,ファン,,fan,私は、あの野球選手のファンだ。,I’m a fan of that baseball player.,प्रशंसक,,私は、あの野球選手の（　）だ,,,,,,,,,,,,,,,,,,,,
783,ふうふ,夫婦,married couple,隣の夫婦は、とても仲がいい。,The married couple next door really get on well.,पति पत्नी,,隣の（　）は、とても仲がいい,,,,,,,,,,,,,,,,,,,,
784,ふぼ,父母,parents,国へ帰って、久しぶりに父母に会った。,I returned home and met my parents after a long time.,अभिभावक,,国へ帰って、久しぶりに（　）に会った,,,,,,,,,,,,,,,,,,,,
785,プロ,,professional,娘はプロのサッカー選手になりたいらしい。,My daughter seems to want to become a professional soccer player.,व्यावसायिक,,娘は（　）のサッカー選手になりたいらしい,,,,,,,,,,,,,,,,,,,,
786,ほんにん,本人,the person,面接の結果は本人に直接知らせます。,I’ll inform the person of the result of the interview.,व्यक्तिगत,,面接の結果は（　）に直接知らせます,,,,,,,,,,,,,,,,,,,,
787,まいご,迷子,lost child,弟が遊園地で迷子になった。,My younger brother became lost at the amusement park.,हराएको बच्चा,,弟が遊園地で（　）になった,,,,,,,,,,,,,,,,,,,,
788,ちちおや,父親,father,,,बुबा,,,,,,,,,,,,,,,,,,,,,,
789,ははおや,母親,mother,,,आमा,,,,,,,,,,,,,,,,,,,,,,
790,そふ,祖父,grandfather,,,हजुरबुबा,,,,,,,,,,,,,,,,,,,,,,
791,そぼ,祖母,grandmother,,,हजुरआमा,,,,,,,,,,,,,,,,,,,,,,
792,ちょうなん,長男,eldest son,,,जेठो छोरा,,,,,,,,,,,,,,,,,,,,,,
793,ちょうじょ,長女,eldest daughter,,,जेठी छोरी,,,,,,,,,,,,,,,,,,,,,,
794,じなん,次男,second son,,,दोस्रो छोरा,,,,,,,,,,,,,,,,,,,,,,
795,じじょ,次女,second daughter,,,दोस्री छोरी,,,,,,,,,,,,,,,,,,,,,,
796,まご,孫,grandchild,,,नाति/नातिनी,,,,,,,,,,,,,,,,,,,,,,
797,おい,甥,nephew,,,भतिजो,,,,,,,,,,,,,,,,,,,,,,
798,めい,姪,niece,,,भतिजी,,,,,,,,,,,,,,,,,,,,,,
799,いとこ,,cousin,,,काका/मामा का छोराछोरी,,,,,,,,,,,,,,,,,,,,,,
800,みんぞく,民族,ethnic group,この国には、さまざまな民族が住んでいる。,Various ethnic groups live in this country.,जातीय समूह,,この国には、さまざまな（　）が住んでいる,,,,,,,,,,,,,,,,,,,,
801,むすこ,息子,son,息子は海外で仕事をしている。,My son is working overseas.,छोरा,,（　）は海外で仕事をしている,,,,,,,,,,,,,,,,,,,,
802,むすめ,娘,daughter,娘さんは高校を卒業されましたか。,Has your daughter graduated from high school?,छोरी,,（　）さんは高校を卒業されましたか,,,,,,,,,,,,,,,,,,,,
803,めうえ,目上,superior,目上の人には丁寧な言葉で話しなさい。,Talk to your superiors using polite language.,वरिष्ठ,,（　）の人には丁寧な言葉で話しなさい,,,,,,,,,,,,,,,,,,,,
804,メンバー,,member,私は試合に出るメンバーに選ばれた。,I was selected as a team member for the game.,सदस्य,,私は試合に出る（　）に選ばれた,,,,,,,,,,,,,,,,,,,,
805,ゆうじん,友人,friend,彼は私の昔からの友人だ。,He is my longtime friend.,साथी,,彼は私の昔からの（　）だ,,,,,,,,,,,,,,,,,,,,
806,リーダー,,leader,みんなでグループのリーダーを選んだ。,Everyone selected the group leader.,नेता,,みんなでグループの（　）を選んだ,,,,,,,,,,,,,,,,,,,,
807,りれきしょ,履歴書,resume,アルバイトをするので、履歴書を書いた。,"Because I wanted to do a part-time job, I wrote my résumé.",जीवनी,,アルバイトをするので、（　）を書いた,,,,,,,,,,,,,,,,,,,,
808,ろうじん,老人,old person,毎朝、公園で老人たちが体操をしている。,"Every morning in the park, old people do physical exercises.",बृद्ध,,毎朝、公園で（　）たちが体操をしている,,,,,,,,,,,,,,,,,,,,
809,わかもの,若者,young people,このサークルには若者も老人も参加している。,Both young and old people participate in this circle.,युवाहरु,,このサークルには（　）も老人も参加している,,,,,,,,,,,,,,,,,,,,
810,エンジニア,,engineer,,,इन्जिनियर,,,,,,,,,,,,,,,,,,,,,,
811,がか,画家,painter,,,चित्रकार,,,,,,,,,,,,,,,,,,,,,,
812,かしゅ,歌手,singer,,,गायक/गायिका,,,,,,,,,,,,,,,,,,,,,,
813,かんごし,看護師,nurse,,,नर्स,,,,,,,,,,,,,,,,,,,,,,
814,きしゃ,記者,reporter,,,पत्रकार,,,,,,,,,,,,,,,,,,,,,,
815,きょうし,教師,teacher,,,शिक्षक,,,,,,,,,,,,,,,,,,,,,,
816,こうむいん,公務員,civil servant,,,सरकारी कर्मचारी,,,,,,,,,,,,,,,,,,,,,,
817,コック,,cook,,,पाककला,,,,,,,,,,,,,,,,,,,,,,
818,じょゆう,女優,actress,,,नायिका,,,,,,,,,,,,,,,,,,,,,,
819,だいく,大工,carpenter,,,सुतार,,,,,,,,,,,,,,,,,,,,,,
820,つうやく,通訳（する）,interpreter,,,अनुवादक,,,,,,,,,,,,,,,,,,,,,,
821,デザイナー,,designer,,,डिजाइनर,,,,,,,,,,,,,,,,,,,,,,
822,はいゆう,俳優,actor,,,अभिनेता,,,,,,,,,,,,,,,,,,,,,,
823,パイロット,,pilot,,,पाइलट,,,,,,,,,,,,,,,,,,,,,,
824,べんごし,弁護士,lawyer,,,वकिल,,,,,,,,,,,,,,,,,,,,,,
825,えんそく,遠足,school trip,遠足で動物園に行った。,I went to the zoo on a school trip.,शैक्षिक भ्रमण,,（　）で動物園に行った,,,,,,,,,,,,,,,,,,,,
826,かいとう,解答（する）,answer,先生が試験問題の解答を壁に貼った。,The teacher put the answers to the exam questions on the wall.,उत्तर,,先生が試験問題の（　）を壁に貼った,,,,,,,,,,,,,,,,,,,,
893,ローマじ,ローマ字,roman letter,カードにはローマ字で名前が書いてある。,"On the card, the name is written in roman letters.",रोमन लिपि,,カードには（　）で名前が書いてある,,,,,,,,,,,,,,,,,,,,
894,せんもんがっこう,専門学校,vocational school,,,प्राविधिक विद्यालय,,,,,,,,,,,,,,,,,,,,,,
895,だいがくいん,大学院,graduate school,,,स्नातकोत्तर विद्यालय,,,,,,,,,,,,,,,,,,,,,,
896,たんだい,短大,junior college,,,जुनियर कलेज,,,,,,,,,,,,,,,,,,,,,,
897,ようちえん,幼稚園,kindergarten,,,बाल विद्यालय,,,,,,,,,,,,,,,,,,,,,,
898,かがく,化学,chemistry,,,रसायनशास्त्र,,,,,,,,,,,,,,,,,,,,,,
899,こくご,国語,national language,,,राष्ट्रिय भाषा,,,,,,,,,,,,,,,,,,,,,,
900,たいいく,体育,physical education,,,शारीरिक शिक्षा,,,,,,,,,,,,,,,,,,,,,,
901,りか,理科,science,,,विज्ञान,,,,,,,,,,,,,,,,,,,,,,
902,アニメ,,animation,日本のアニメは世界中にファンがいる。,Japanese anime has fans all over the world.,एनिमेसन,,日本の（　）は世界中にファンがいる,,,,,,,,,,,,,,,,,,,,
903,えんそう,演奏（する）,performance,コンサートでピアノの演奏を聞いた。,I heard a piano performance at the concert.,प्रदर्शन,,コンサートでピアノの（　）を聞いた,,,,,,,,,,,,,,,,,,,,
904,かいすいよく,海水浴,bathing in the sea,友達と友達と海水浴に行った。,I went sea bathing with my friends.,समुन्द्र स्नान,,友達と友達と（　）に行った,,,,,,,,,,,,,,,,,,,,
905,かし,歌詞,lyrics,この歌の歌詞は覚えやすい。,The lyrics to this song are easy to remember.,गीतको शब्द,,この歌の（　）は覚えやすい,,,,,,,,,,,,,,,,,,,,
906,がっき,楽器,musical instrument,好きな楽器を持って、音を出してみよう。,Choose your favorite instrument and try to make a sound.,वाद्ययन्त्र,,好きな（　）を持って、音を出してみよう,,,,,,,,,,,,,,,,,,,,
907,キャンプ,,camp,湖のそばで３日間キャンプをした。,I camped for three days at a lake.,क्याम्प,,湖のそばで３日間（　）をした,,,,,,,,,,,,,,,,,,,,
908,きょく,曲,tune,カラオケで好きな曲を歌った。,I sang my favorite song at karaoke.,संगीत,,カラオケで好きな（　）を歌った,,,,,,,,,,,,,,,,,,,,
